epoch,train_acc_mean,train_acc_std,val_acc_mean,val_acc_std
0,0.9383267195767196,0.1021592604601973,0.8349867724867724,0.09626935600535474
1,1.0644014550264551,0.16496629331949567,0.9341931216931217,0.12317844267320884
2,1.2256117724867726,0.07740982918321168,1.2318121693121695,0.24982803567471587
3,1.4839616402116402,0.18253474012747692,1.6121031746031749,0.22127686530947874
4,2.0295965608465605,0.11755708199638519,2.0502645502645502,0.2852362255667702
5,2.5731646825396823,0.20746790913093277,2.4966931216931214,0.2746899425568146
6,3.2490079365079367,0.10434367047600496,2.9927248677248675,0.2674281298830123
7,3.8835152116402116,0.1948806192350674,3.7285052910052907,0.32815664877342776
8,4.619295634920635,0.25663951040618094,4.365079365079366,0.3968253968253968
9,5.005787037037037,0.2684611918176176,4.654431216931218,0.3541217384393965
10,5.518353174603175,0.26573601658688245,5.109126984126984,0.4197261071687735
11,6.266534391534392,0.4197016810560766,5.894510582010582,0.4225499546074306
12,6.4959490740740735,0.304506195276563,6.374007936507937,0.7637922532155315
13,6.87624007936508,0.37488565249775135,6.911375661375661,0.7637385614469359
14,7.554150132275132,0.5336905500167938,7.159391534391535,0.8214780932341164
15,7.647156084656085,0.39219981015430894,7.5148809523809526,0.8033570652742322
16,8.37880291005291,0.506199525953952,7.77116402116402,0.549379885113629
17,8.688822751322752,0.5601902118519123,7.928240740740741,0.6424839901060743
18,9.00504298941799,0.705709399061335,8.391203703703702,0.4762076992035274
19,9.236524470899472,0.3766590098521479,8.523478835978837,0.659119000585552
20,9.78422619047619,0.6963904140950953,8.705357142857144,0.5975072488652001
21,9.800760582010582,0.7664319185354819,8.912037037037036,0.60886086770906
22,10.424933862433862,0.5528399355238999,9.04431216931217,0.6064313533373525
23,10.29472552910053,0.7836837197831569,9.556878306878307,0.7540117642694687
24,10.749421296296296,0.48811998024408265,9.639550264550264,0.6411422190833506
25,10.842427248677248,0.770833439732242,9.399801587301587,0.7274944381893041
26,11.557539682539682,0.7323820962417352,9.350198412698411,0.6726673321621351
27,11.685681216931217,0.8459728964413666,9.606481481481481,0.6615409846281807
28,12.09077380952381,0.6940014176405372,9.788359788359788,0.6434406849181813
29,11.97503306878307,0.7115793959798042,10.003306878306878,0.7540117642694686
30,12.072172619047619,0.7136115335503002,9.862764550264549,0.7136079419587288
31,12.646742724867726,0.4737308767942223,10.011574074074074,0.5091679898286315
32,12.669477513227513,0.7685958150461407,9.92063492063492,0.44255373061895775
33,12.940228174603176,0.8207320794191255,10.367063492063492,0.5424691712100126
34,13.091104497354495,0.7710728000967524,10.383597883597883,0.5582653113800969
35,13.107638888888888,0.7672073483093231,10.515873015873014,0.7133205560415697
36,13.382523148148147,0.9060361906162071,10.747354497354499,0.688513981933102
37,13.738012566137565,1.03278338116533,10.714285714285715,0.6851705019774602
38,13.735945767195767,0.868362568534894,10.805224867724869,0.5318576888613853
39,14.324983465608467,0.7951381410760688,10.813492063492063,0.6647565701488483
40,13.915757275132274,0.7673843839563655,10.962301587301587,0.7767293305977534
41,14.428323412698411,0.7947641465359302,11.02017195767196,0.712918021131664
42,14.399388227513228,1.148434458157123,11.03670634920635,0.6821112881325405
43,14.331183862433862,0.7580797636024454,10.954034391534393,0.7680754341560199
44,14.713541666666666,0.6168943037017923,11.028439153439153,0.7247271085561843
45,14.771412037037036,1.1108901077272735,11.21031746031746,0.6908922756539746
46,14.918154761904763,0.6881043848712839,11.031746031746033,0.6824719073954439
47,14.63293650793651,0.7950543300105306,11.001984126984128,0.878550502683072
48,15.0421626984127,1.0286306966293521,11.19047619047619,0.7721224486516152
49,15.178571428571427,0.8458486720131433,11.32936507936508,0.45543170361658913
50,15.203373015873018,0.7491454823512749,11.319444444444446,0.4965275300096117
51,15.230654761904763,0.4775030222265749,11.240079365079366,0.4791266127398117
52,15.696924603174603,0.7720626968723883,11.240079365079366,0.7592689090605923
53,15.600198412698413,0.9862334896197216,11.349206349206346,0.6404382647452145
54,15.285218253968253,0.6220577278352662,11.25,0.6461753599000828
55,15.753968253968253,0.8630186205958424,11.50793650793651,0.6400539633216245
56,16.123511904761905,0.6110710487924746,11.666666666666666,0.7806789611214183
57,15.952380952380954,0.7069866365116347,11.686507936507937,0.5496783800474236
58,16.05654761904762,0.7985957062499252,11.89484126984127,0.5494545240495239
59,16.25496031746032,0.8054026691946427,11.71626984126984,0.8146103908085767
60,16.247519841269842,0.7867617051522846,11.805555555555555,0.6205355160315874
61,16.341765873015873,0.7770262492736927,11.875,0.7600786233880145
62,16.473214285714285,0.8081760008352694,11.706349206349207,0.6792194413506534
63,16.74355158730159,0.6826296184172008,11.904761904761905,0.3952722581971535
64,16.726190476190474,1.014419787792889,12.09325396825397,0.593582353240142
65,16.845238095238095,0.8032134864413519,11.716269841269842,0.6238967334734187
66,17.304067460317462,0.6283299933961619,11.944444444444445,0.5277553999313646
67,17.105654761904763,0.8093643767585206,12.103174603174605,0.6135573847645324
68,17.137896825396826,1.07933219624499,12.003968253968253,0.44227565724521345
69,17.321428571428573,0.9495478073060825,12.01388888888889,0.6278280687419341
70,17.22222222222222,0.6929148048584421,12.251984126984127,0.7732369676646778
71,17.52480158730159,1.1025693408543693,12.232142857142856,0.8304644020539727
72,17.616567460317462,0.5207299831322274,12.103174603174603,0.6332909392263738
73,17.55952380952381,1.0165625759880559,12.172619047619047,0.6415897878771837
74,17.596726190476193,0.8707088135685487,12.331349206349207,0.6660507713437159
75,17.73313492063492,0.8335326079764906,12.053571428571429,0.48600986959983716
76,17.748015873015873,1.142536474919501,12.251984126984127,0.6970966925870635
77,17.56200396825397,0.9675559814457024,12.13293650793651,0.7816239027153948
78,17.75049603174603,0.6953628245671888,12.658730158730156,0.6983309611261136
79,17.864583333333332,0.7297843357603331,12.559523809523808,0.4724035099527419
80,18.134920634920636,0.8449664567423094,12.351190476190478,0.7967449605262408
81,18.18452380952381,0.7932437882474868,12.490079365079364,0.885524342081143
82,18.2390873015873,1.0882853421171443,12.589285714285714,0.7647580604547338
83,18.452380952380956,1.2627515728698224,12.450396825396826,0.6438866560390463
84,18.583829365079367,0.9249030335854933,12.400793650793652,0.794425465180901
85,18.48214285714286,0.6996619651186374,12.539682539682541,0.7208691319279734
86,18.67063492063492,0.8528464958334547,12.569444444444443,0.7689292073073698
87,18.581349206349206,0.9039659730467899,12.767857142857142,0.6604863399158375
88,18.561507936507937,0.881041262787964,12.668650793650793,0.788674877553643
89,18.911210317460316,1.1114114022536945,12.59920634920635,0.8255613579907359
90,18.268849206349206,0.44309200117197045,12.55952380952381,0.6518619643253778
91,18.903769841269842,1.0489341624437616,12.609126984126984,0.7369035331767416
92,19.09722222222222,0.7049390371957319,12.63888888888889,0.8191285086025515
93,18.61111111111111,1.0377249092758192,12.57936507936508,0.9830943763363087
94,18.526785714285715,1.1423211026394173,12.46031746031746,0.8288332767541832
95,18.938492063492063,1.0526221416887185,12.678571428571427,1.142812361336048
96,18.78720238095238,0.7234563923745596,12.450396825396824,0.9266637744181241
97,19.035218253968257,1.0463801145698897,12.797619047619047,1.021391879066171
98,19.007936507936506,0.9033192983847625,12.847222222222223,1.2291182235480025
99,19.052579365079367,0.6503976879285726,12.876984126984127,1.2188661793505162
100,19.107142857142858,1.4390638829946256,12.88690476190476,1.061206566031021
101,19.228670634920636,0.9044761790812658,12.837301587301585,1.0881086970790683
102,18.84424603174603,0.8606990575879244,13.075396825396826,1.2198750911856682
103,18.995535714285715,0.739871298388238,12.916666666666666,1.0757143486606175
104,20.022321428571427,0.8388932972010654,12.708333333333334,1.1448558842015122
105,19.70486111111111,0.7146344014992028,12.55952380952381,1.1787409356485612
106,19.714781746031747,0.7806789611214165,12.886904761904763,0.8750427409206323
107,19.672619047619044,1.051460068766736,12.86706349206349,1.0949837595765786
108,20.07936507936508,1.0085665423073078,12.847222222222223,1.0935222065996328
109,19.439484126984127,1.1409606268120347,12.718253968253968,1.010858664069869
110,19.551091269841272,1.0295497074698106,12.6984126984127,1.1617101615704728
111,19.583333333333336,0.7216686587280644,12.936507936507937,1.2467084718294887
112,19.6453373015873,1.2554050497349114,12.916666666666666,1.240376948421267
113,19.91071428571429,0.7328333968461531,12.847222222222223,1.1832202819321982
114,19.511408730158728,0.9659334716711566,12.916666666666666,1.2213868963155396
115,19.836309523809526,1.1985096013592307,13.16468253968254,1.1902694926379327
116,19.412202380952383,1.0747847338109768,13.194444444444446,1.3629594904795725
117,19.920634920634917,0.9345378294242056,13.115079365079364,1.073997508152727
118,19.888392857142858,0.8288332767541834,12.946428571428573,1.4448920301219754
119,20.314980158730158,0.8207227109196651,13.14484126984127,1.2694924496100923
120,19.918154761904766,0.9241046134379077,13.06547619047619,1.3056098314573104
121,20.171130952380953,1.4447483426415282,13.144841269841269,1.3119078527220434
122,19.804067460317462,0.7642853698191471,13.174603174603174,1.0211509563410204
123,19.83878968253968,0.5614287279723529,13.105158730158731,1.1496813179220733
124,20.205853174603174,0.6103911994640967,12.98611111111111,1.4009713959356136
125,19.915674603174605,0.9582371774281492,13.174603174603174,1.3224619392446886
126,19.883432539682538,1.4752150081527222,13.20436507936508,1.0559769119631086
127,20.09672619047619,0.8888263983180298,13.14484126984127,1.2723963629345898
128,20.466269841269842,0.7501506479517183,13.18452380952381,1.1088279049867469
129,20.047123015873016,0.6863478006472559,13.24404761904762,1.0878825495764544
130,20.027281746031747,1.0058029855448722,13.14484126984127,1.3147180834026373
131,20.34722222222222,0.9573300255322879,13.293650793650793,1.2777030627372277
132,20.18105158730159,0.9810587551322637,13.333333333333334,1.1693100183429668
133,19.96527777777778,0.7433756059152269,13.18452380952381,1.2137076835127518
134,20.200892857142858,0.9474644587013966,13.194444444444446,1.1457152244495141
135,20.225694444444446,0.7660439092996274,13.02579365079365,1.2517309758402788
136,20.572916666666668,0.8892761217414352,13.472222222222223,1.097228501087118
137,20.39434523809524,0.88301139719408,13.214285714285714,1.2866264156248792
138,20.57787698412698,1.2675406793546993,13.34325396825397,1.117448445046509
139,20.106646825396826,0.8924092240662571,13.125,1.204141966991097
140,20.753968253968257,0.7539845706254507,13.214285714285717,1.2659017822775172
141,20.411706349206348,1.0673330749677599,13.144841269841269,1.1392543728031588
142,20.580357142857146,0.6647218693943401,13.283730158730156,1.3367112233701792
143,20.64980158730159,0.9484134767048684,13.234126984126984,1.1792626640570811
144,20.448908730158728,1.110650137777265,13.204365079365079,1.346340180435943
145,20.880456349206348,0.9551590057891263,13.313492063492063,1.0163205084584919
146,20.48115079365079,1.0302216350376734,13.194444444444443,1.1002516375406162
147,20.520833333333336,1.1897784413547219,13.174603174603174,0.9837198738713336
148,20.716765873015873,1.1993112650975493,13.293650793650794,1.2336140987545527
149,20.16865079365079,0.9250692843792778,13.363095238095237,1.1630860316012845
150,20.290178571428573,1.2300374664214067,13.313492063492063,1.161498344600608
151,20.342261904761905,0.7541884990554976,13.253968253968253,1.1906828524325217
152,20.29761904761905,0.8126731232840966,13.28373015873016,1.1860242484404093
153,21.049107142857142,1.280065880365793,13.303571428571427,1.19429364786653
154,20.5530753968254,0.9470423676635848,13.253968253968253,0.9322230127645638
155,20.669642857142854,0.7385711151534948,13.323412698412701,1.1630860316012837
156,20.855654761904766,1.0240382880878482,13.16468253968254,1.1265491419648666
157,20.49355158730159,0.9113360043706049,13.34325396825397,1.065025325078566
158,20.930059523809526,0.4906077456553284,13.313492063492063,1.0595823285070183
159,20.476190476190474,0.9068872595463386,13.3234126984127,0.9570970779938986
160,21.05902777777778,1.0474597393264735,13.3234126984127,0.9042211120494466
161,20.52331349206349,0.6974275144166099,13.20436507936508,1.17612882204581
162,20.798611111111114,0.7918273323262747,13.3234126984127,0.994911586336118
163,20.64732142857143,0.5657670991825587,13.26388888888889,1.002303304499256
164,20.84573412698413,0.8433907306230117,13.422619047619047,0.9519416562907654
165,20.706845238095234,1.1445200291716089,13.442460317460316,0.9682153420606711
166,21.078869047619047,1.0154046689605962,13.26388888888889,1.0259586616228902
167,20.488591269841272,0.7685191143682422,13.26388888888889,1.0779992160367116
168,20.580357142857142,1.0575848758360678,13.392857142857142,0.9870907114152984
169,21.096230158730158,0.8070239861117753,13.333333333333334,0.9873399452815126
170,20.7390873015873,0.7327284680220216,13.38293650793651,1.060626766738421
171,20.513392857142858,1.0278978884855872,13.22420634920635,1.1730914835373227
172,20.44394841269841,0.9959157597442968,13.24404761904762,1.1858167745914614
173,20.78125,0.8384257198492369,13.432539682539684,1.0577230029621252
174,20.68700396825397,1.454423317942742,13.26388888888889,1.098349151467146
175,20.3844246031746,0.8831332963551316,13.293650793650793,1.1245817508685152
176,20.458829365079364,0.6938573730234159,13.333333333333332,0.9588949273030165
177,20.65972222222222,0.5445770092397445,13.333333333333334,1.0371690506892963
178,20.116567460317462,0.9817168789219702,13.472222222222223,1.0175302702347695
179,20.72172619047619,0.9214632497396451,13.363095238095237,1.045556795069402
180,20.840773809523814,0.785059369861274,13.333333333333332,0.8529727059008643
181,20.771329365079367,1.1520063653267456,13.293650793650794,0.9279904233070285
182,20.957341269841272,1.0318399277138266,13.244047619047617,0.9099174765795706
183,20.905257936507933,0.9165856016171993,13.194444444444443,1.1462519849495392
184,21.026785714285715,0.7656222281946531,13.333333333333334,1.1237062491781062
185,20.915178571428573,1.1270609197756554,13.353174603174603,1.273072989604551
186,20.736607142857142,1.013471884082707,13.422619047619047,1.1368761942725132
187,20.461309523809526,1.1929602163914477,13.313492063492063,1.1379578006386128
188,20.65972222222222,1.0517671562091384,13.363095238095237,1.0659490245801049
189,20.959821428571427,0.9114119346250824,13.343253968253967,1.1648827942279152
190,20.625000000000004,1.2509567585932455,13.333333333333332,0.9101878427945931
191,20.944940476190474,1.2802580806473356,13.392857142857144,1.200253336563776
192,20.84821428571429,0.7448429116067579,13.323412698412696,0.9899531124770492
193,20.34722222222222,1.0158589074502402,13.392857142857144,1.0117102209509505
194,20.8655753968254,1.1203552596988753,13.293650793650794,0.9072093828458271
195,20.897817460317462,1.050318672191208,13.432539682539684,1.1698359527996165
196,20.431547619047617,1.1706309796980996,13.224206349206346,1.0876563550528378
197,20.78621031746032,1.147204116320092,13.38293650793651,1.0442616957889506
198,20.84077380952381,1.1451312118232675,13.343253968253967,0.8942339472876953
199,20.689484126984127,1.0912205188168371,13.174603174603174,0.8856632587565737
